AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	0.9	0.0	0.35	1.33	0.0	0.37	0.11	1.05	0.14	0.46	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.81	0.0	0.4	1.36	0.0	0.4	0.24	1.09	0.05	0.37	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.74	0.0	0.46	1.38	0.0	0.37	0.36	1.08	0.02	0.3	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.68	0.0	0.54	1.57	0.01	0.4	0.42	1.14	0.02	0.28	0.0	0.01	0.0	0.07	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.68	0.01	0.62	1.57	0.01	0.43	0.48	1.15	0.02	0.24	0.0	0.04	0.0	0.07	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.69	0.01	0.68	1.68	0.01	0.49	0.52	1.18	0.0	0.17	0.0	0.06	0.0	0.04	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.72	0.05	0.72	1.79	0.0	0.56	0.59	1.22	0.0	0.12	0.0	0.07	0.0	0.01	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.65	0.04	0.71	1.88	0.0	0.6	0.63	1.33	0.01	0.09	0.0	0.05	0.0	0.01	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.58	0.04	0.68	1.93	0.0	0.67	0.66	1.48	0.01	0.12	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.52	0.02	0.67	1.82	0.0	0.7	0.69	1.48	0.02	0.1	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.51	0.02	0.67	1.8	0.0	0.74	0.71	1.41	0.01	0.17	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.52	0.02	0.65	1.67	0.0	0.73	0.72	1.31	0.04	0.18	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.54	0.01	0.63	1.67	0.0	0.7	0.66	1.31	0.03	0.19	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	0.55	0.02	0.61	1.63	0.0	0.65	0.65	1.34	0.03	0.17	0.0	0.02	0.0	0.02	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.08	0.01	0.55	0.02	0.6	1.8	0.0	0.69	0.62	1.31	0.0	0.22	0.0	0.0	0.0	0.02	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.11	0.03	0.56	0.01	0.6	1.89	0.0	0.79	0.64	1.33	0.0	0.25	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.11	0.02	0.49	0.0	0.56	1.79	0.0	0.83	0.62	1.26	0.04	0.21	0.0	0.0	0.0	0.02	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.02	0.47	0.0	0.51	1.69	0.0	0.81	0.58	1.15	0.14	0.2	0.0	0.0	0.0	0.02	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.47	0.0	0.47	1.49	0.0	0.68	0.53	1.11	0.2	0.21	0.02	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.58	0.0	0.42	1.5	0.0	0.59	0.47	1.12	0.17	0.31	0.02	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.61	0.0	0.39	1.45	0.0	0.58	0.39	1.18	0.06	0.22	0.02	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.68	0.0	0.36	1.51	0.0	0.54	0.33	1.03	0.0	0.22	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01	0.0	0.69	0.0	0.36	1.51	0.0	0.54	0.28	0.85	0.0	0.12	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.0	0.73	0.0	0.35	1.54	0.0	0.5	0.25	0.77	0.0	0.17	0.0	0.0	0.0	0.06	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.0	0.72	0.0	0.32	1.38	0.0	0.6	0.21	0.76	0.0	0.08	0.0	0.0	0.07	0.13	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.68	0.0	0.3	1.27	0.0	0.63	0.17	0.7	0.0	0.06	0.0	0.0	0.14	0.2	0.05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.6	0.0	0.33	1.15	0.0	0.61	0.18	0.58	0.03	0.02	0.0	0.0	0.31	0.33	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.63	0.0	0.34	1.24	0.0	0.59	0.19	0.49	0.1	0.02	0.0	0.0	0.48	0.37	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.72	0.0	0.36	1.35	0.0	0.61	0.23	0.58	0.11	0.02	0.0	0.0	0.63	0.56	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.84	0.0	0.33	1.46	0.0	0.72	0.19	0.62	0.07	0.0	0.0	0.0	0.76	0.89	0.02	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.94	0.0	0.29	1.53	0.0	0.8	0.14	0.54	0.0	0.0	0.0	0.0	0.99	1.16	0.2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.0	0.0	0.99	0.0	0.26	1.42	0.0	0.93	0.08	0.39	0.0	0.0	0.0	0.0	1.29	1.4	0.36	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.0	0.0	1.04	0.0	0.26	1.34	0.0	0.96	0.05	0.31	0.04	0.0	0.0	0.0	1.45	1.45	0.56	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.04	0.0	1.02	0.0	0.26	1.42	0.0	0.85	0.02	0.31	0.13	0.0	0.0	0.0	1.39	1.46	0.57	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
0.07	0.0	1.05	0.0	0.25	1.6	0.03	0.77	0.0	0.3	0.21	0.01	0.0	0.0	1.38	1.45	0.66	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
0.16	0.04	1.04	0.0	0.26	1.67	0.04	0.77	0.0	0.36	0.27	0.09	0.0	0.0	1.35	1.38	0.72	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
