AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
1.82	1.79	1.08	0.0	1.2	1.15	0.14	1.82	2.52	2.14	0.0	0.11	0.34	0.2	2.35	0.0	2.1	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
1.95	1.36	1.22	0.0	1.19	1.65	0.32	1.61	2.38	1.92	0.0	0.16	0.4	0.2	2.06	0.0	2.14	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
2.03	1.2	1.46	0.0	1.36	1.98	0.54	1.45	2.29	1.88	0.0	0.19	0.29	0.14	1.9	0.0	2.06	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2.29	1.22	1.62	0.0	1.61	2.01	0.78	1.49	2.33	2.0	0.0	0.14	0.08	0.0	1.99	0.0	1.93	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2.45	1.32	1.67	0.0	1.95	2.17	1.05	1.65	2.41	2.24	0.07	0.15	0.0	0.0	2.19	0.0	1.67	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2.54	1.37	1.63	0.0	2.12	2.24	1.25	1.93	2.47	2.36	0.11	0.09	0.0	0.0	2.44	0.0	1.43	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
2.19	1.4	1.6	0.0	2.06	2.19	1.35	2.03	2.34	2.41	0.11	0.04	0.05	0.0	2.53	0.0	1.26	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
1.75	1.33	1.51	0.0	1.83	2.21	1.22	1.95	2.15	2.28	0.03	0.0	0.23	0.0	2.39	0.0	1.15	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1.09	1.19	1.31	0.0	1.5	2.26	0.82	1.72	1.86	2.07	0.0	0.0	0.27	0.0	2.23	0.0	1.01	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.5	0.8	1.02	0.06	1.26	2.18	0.39	1.5	1.69	1.9	0.0	0.01	0.29	0.09	2.21	0.0	0.75	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.12	0.45	0.73	0.06	1.09	2.14	0.07	1.37	1.56	1.8	0.0	0.01	0.24	0.43	2.29	0.0	0.45	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.1	0.37	0.06	1.01	1.86	0.0	1.29	1.55	1.77	0.0	0.01	0.3	0.82	2.3	0.0	0.2	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.07	0.0	0.15	0.0	1.02	1.91	0.0	1.36	1.48	1.75	0.06	0.0	0.41	0.93	2.35	0.0	0.08	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.13	0.0	0.2	0.0	0.96	1.69	0.0	1.46	1.32	1.66	0.19	0.0	0.37	0.6	2.6	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.13	0.0	0.36	0.0	0.87	1.6	0.0	1.45	1.12	1.6	0.4	0.0	0.47	0.2	3.01	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
0.06	0.0	0.58	0.0	0.69	1.32	0.0	1.36	0.87	1.35	0.52	0.0	0.48	0.0	3.27	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
