AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	2.48	0.0	1.39	2.74	0.0	2.41	0.77	1.04	0.0	0.25	0.0	0.09	0.63	0.21	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.48	0.0	1.49	2.82	0.0	2.53	0.88	1.14	0.0	0.12	0.0	0.1	0.63	0.23	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.47	0.0	1.56	2.84	0.0	2.54	0.91	1.14	0.0	0.05	0.0	0.09	0.61	0.23	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.4	0.0	1.54	2.75	0.0	2.5	0.87	1.17	0.0	0.04	0.0	0.06	0.62	0.19	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.35	0.0	1.51	2.72	0.0	2.48	0.85	1.22	0.0	0.02	0.0	0.02	0.62	0.23	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.05	2.32	0.0	1.44	2.56	0.0	2.47	0.83	1.28	0.0	0.04	0.0	0.0	0.69	0.24	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.05	2.41	0.0	1.44	2.59	0.0	2.5	0.83	1.28	0.0	0.11	0.0	0.0	0.69	0.23	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.05	2.45	0.0	1.46	2.64	0.0	2.54	0.83	1.19	0.0	0.19	0.0	0.0	0.65	0.19	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.53	0.0	1.51	2.79	0.0	2.63	0.84	1.16	0.0	0.2	0.0	0.0	0.57	0.11	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.51	0.0	1.5	2.81	0.0	2.68	0.82	1.14	0.0	0.26	0.0	0.0	0.48	0.06	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.55	0.0	1.52	2.84	0.0	2.7	0.78	1.13	0.0	0.31	0.0	0.0	0.36	0.04	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.55	0.0	1.54	2.86	0.0	2.78	0.78	1.21	0.0	0.39	0.0	0.0	0.28	0.04	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	2.55	0.0	1.59	2.9	0.0	2.85	0.77	1.18	0.0	0.36	0.0	0.0	0.34	0.04	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01	0.08	2.54	0.0	1.65	2.87	0.0	2.85	0.77	1.16	0.0	0.4	0.0	0.0	0.38	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01	0.1	2.53	0.0	1.7	2.78	0.0	2.83	0.78	1.1	0.0	0.38	0.0	0.01	0.46	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.09	2.6	0.0	1.74	2.85	0.0	2.77	0.8	1.15	0.0	0.43	0.0	0.01	0.39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	2.69	0.0	1.77	2.76	0.0	2.78	0.83	1.2	0.0	0.4	0.0	0.01	0.4	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.0	2.77	0.0	1.81	2.79	0.0	2.77	0.85	1.26	0.0	0.43	0.0	0.01	0.34	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.05	2.81	0.0	1.8	2.71	0.0	2.77	0.84	1.27	0.0	0.39	0.0	0.04	0.32	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.05	2.81	0.0	1.8	2.73	0.0	2.73	0.83	1.27	0.0	0.32	0.0	0.03	0.35	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01	0.07	2.9	0.0	1.8	2.81	0.0	2.67	0.81	1.25	0.0	0.26	0.0	0.04	0.41	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.02	2.98	0.03	1.84	2.78	0.0	2.67	0.84	1.29	0.0	0.23	0.0	0.04	0.47	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.02	3.09	0.03	1.86	2.84	0.01	2.71	0.86	1.32	0.0	0.2	0.0	0.05	0.39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.16	0.03	1.86	2.87	0.01	2.79	0.86	1.36	0.0	0.12	0.0	0.06	0.36	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.17	0.03	1.86	3.09	0.01	2.84	0.85	1.29	0.0	0.12	0.0	0.08	0.38	0.09	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.17	0.1	1.87	3.23	0.04	2.87	0.84	1.24	0.0	0.15	0.0	0.08	0.53	0.14	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.02	0.12	1.86	3.36	0.04	2.84	0.84	1.16	0.0	0.17	0.0	0.06	0.59	0.18	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.95	0.17	1.85	3.21	0.06	2.83	0.84	1.18	0.0	0.17	0.0	0.02	0.65	0.22	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.9	0.26	1.81	3.08	0.03	2.78	0.8	1.18	0.0	0.2	0.0	0.0	0.65	0.28	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.04	2.96	0.32	1.73	2.92	0.02	2.71	0.75	1.23	0.0	0.24	0.0	0.0	0.67	0.42	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.04	2.98	0.25	1.6	2.92	0.0	2.58	0.72	1.23	0.0	0.26	0.0	0.0	0.67	0.47	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.04	3.04	0.09	1.45	2.97	0.0	2.45	0.7	1.28	0.04	0.22	0.0	0.0	0.76	0.6	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.05	3.1	0.01	1.35	3.07	0.0	2.33	0.64	1.2	0.05	0.21	0.01	0.0	0.87	0.8	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.05	3.09	0.0	1.3	3.13	0.0	2.31	0.6	1.11	0.05	0.14	0.01	0.0	0.9	0.91	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.05	3.06	0.0	1.27	3.21	0.0	2.32	0.57	1.09	0.01	0.18	0.01	0.0	0.84	1.01	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	3.03	0.0	1.3	3.35	0.0	2.31	0.61	1.11	0.02	0.17	0.0	0.0	0.65	0.86	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	3.11	0.0	1.31	3.49	0.0	2.3	0.65	1.21	0.02	0.16	0.01	0.0	0.39	0.73	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.18	0.04	1.33	3.57	0.0	2.26	0.66	1.22	0.08	0.07	0.01	0.0	0.14	0.45	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.18	0.07	1.35	3.6	0.0	2.26	0.61	1.29	0.07	0.02	0.01	0.0	0.0	0.3	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.19	0.08	1.37	3.56	0.0	2.22	0.56	1.33	0.06	0.0	0.04	0.0	0.0	0.22	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.15	0.04	1.37	3.55	0.0	2.21	0.55	1.34	0.03	0.0	0.11	0.0	0.0	0.29	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.01	0.0	1.36	3.44	0.0	2.21	0.58	1.27	0.05	0.06	0.21	0.0	0.0	0.41	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
