AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.2	0.0	1.86	0.05	0.0	1.32	0.0	0.39	0.0	0.61	0.0	0.41	0.0	0.0	0.38	0.43	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.39	0.0	1.74	0.02	0.0	1.12	0.0	0.23	0.0	0.46	0.0	0.41	0.0	0.0	0.44	0.53	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.48	0.0	1.66	0.01	0.0	1.15	0.0	0.14	0.0	0.45	0.0	0.31	0.0	0.0	0.45	0.69	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.46	0.0	1.57	0.01	0.0	1.15	0.0	0.15	0.0	0.51	0.0	0.27	0.0	0.0	0.5	0.77	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.47	0.0	1.66	0.0	0.0	1.22	0.0	0.17	0.0	0.52	0.0	0.12	0.0	0.0	0.61	0.81	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.37	0.0	1.68	0.0	0.0	1.0	0.0	0.19	0.0	0.5	0.0	0.12	0.0	0.0	0.72	0.85	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.33	0.0	1.82	0.0	0.0	0.96	0.0	0.16	0.0	0.43	0.0	0.04	0.0	0.0	0.74	0.78	0.15	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.28	0.0	1.92	0.0	0.0	1.04	0.0	0.16	0.0	0.46	0.0	0.04	0.0	0.0	0.86	0.84	0.44	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
0.25	0.0	2.08	0.0	0.0	1.23	0.0	0.1	0.0	0.32	0.0	0.0	0.0	0.0	0.99	0.88	0.9	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
0.23	0.0	2.18	0.0	0.0	1.09	0.0	0.06	0.0	0.3	0.0	0.0	0.0	0.0	1.24	0.96	1.55	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
0.12	0.0	2.31	0.0	0.0	1.01	0.0	0.06	0.0	0.25	0.0	0.02	0.0	0.0	1.21	0.98	1.84	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
0.09	0.0	2.34	0.0	0.0	1.16	0.0	0.21	0.0	0.27	0.0	0.02	0.0	0.0	1.13	0.81	1.74	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
0.01	0.0	2.22	0.0	0.0	1.27	0.0	0.25	0.0	0.23	0.0	0.03	0.0	0.0	0.95	0.81	1.03	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
0.0	0.0	2.04	0.0	0.0	1.43	0.0	0.19	0.0	0.13	0.0	0.01	0.0	0.0	0.82	0.71	0.45	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
0.0	0.0	1.95	0.0	0.0	1.3	0.0	0.03	0.0	0.16	0.0	0.06	0.0	0.0	0.68	0.66	0.13	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	1.96	0.0	0.0	1.44	0.0	0.11	0.0	0.32	0.0	0.12	0.0	0.0	0.42	0.49	0.03	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	1.98	0.0	0.0	1.46	0.0	0.18	0.0	0.45	0.0	0.16	0.0	0.0	0.17	0.37	0.03	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.99	0.0	0.0	1.49	0.0	0.19	0.0	0.53	0.0	0.11	0.0	0.0	0.0	0.38	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.23	0.0	0.02	1.51	0.0	0.16	0.0	0.59	0.0	0.11	0.0	0.0	0.0	0.25	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.38	0.0	0.08	1.65	0.0	0.2	0.0	0.79	0.0	0.08	0.0	0.0	0.0	0.18	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.58	0.0	0.16	1.84	0.0	0.33	0.0	0.97	0.0	0.08	0.06	0.0	0.0	0.02	0.01	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
