AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	0.48	0.0	0.23	1.03	0.0	0.32	0.18	1.28	0.08	0.54	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.53	0.01	0.27	0.95	0.0	0.39	0.27	1.14	0.08	0.51	0.02	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.54	0.01	0.31	0.82	0.0	0.46	0.3	1.09	0.06	0.49	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	0.6	0.01	0.3	0.88	0.0	0.46	0.32	1.14	0.04	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	0.61	0.01	0.32	0.91	0.0	0.45	0.35	1.18	0.0	0.47	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	0.69	0.01	0.32	1.14	0.0	0.38	0.36	1.15	0.0	0.46	0.01	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.72	0.0	0.34	1.27	0.0	0.41	0.38	1.1	0.0	0.4	0.01	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.72	0.0	0.35	1.45	0.0	0.37	0.38	1.07	0.0	0.39	0.0	0.01	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.62	0.0	0.35	1.44	0.0	0.36	0.43	1.04	0.02	0.39	0.0	0.04	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.57	0.0	0.34	1.42	0.0	0.33	0.42	1.09	0.05	0.45	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.58	0.0	0.36	1.43	0.0	0.35	0.41	1.12	0.12	0.43	0.02	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.71	0.0	0.38	1.41	0.0	0.34	0.38	1.14	0.12	0.44	0.02	0.1	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.72	0.0	0.42	1.24	0.0	0.3	0.34	1.08	0.14	0.46	0.02	0.08	0.07	0.09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.77	0.0	0.46	1.21	0.01	0.28	0.31	1.03	0.08	0.48	0.0	0.03	0.14	0.12	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.75	0.0	0.45	1.28	0.01	0.3	0.32	1.06	0.05	0.45	0.0	0.02	0.16	0.12	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.81	0.0	0.45	1.49	0.01	0.34	0.34	1.12	0.0	0.42	0.0	0.01	0.15	0.09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.8	0.0	0.43	1.34	0.0	0.39	0.35	1.11	0.0	0.34	0.03	0.01	0.1	0.09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	0.74	0.0	0.42	1.14	0.0	0.46	0.33	1.08	0.02	0.26	0.03	0.0	0.08	0.19	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	0.76	0.0	0.43	1.16	0.0	0.49	0.32	1.08	0.02	0.19	0.04	0.0	0.13	0.23	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	0.73	0.0	0.42	1.29	0.0	0.57	0.3	1.04	0.02	0.11	0.01	0.0	0.23	0.31	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.83	0.01	0.44	1.32	0.0	0.59	0.27	0.98	0.0	0.14	0.01	0.0	0.46	0.43	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01	0.0	0.84	0.06	0.44	1.23	0.0	0.66	0.26	0.92	0.0	0.1	0.0	0.0	0.7	0.59	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.0	0.88	0.06	0.41	1.25	0.0	0.63	0.29	0.91	0.0	0.12	0.0	0.0	0.97	0.8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.04	0.02	0.81	0.05	0.38	1.46	0.0	0.65	0.32	0.87	0.0	0.03	0.0	0.0	1.13	0.85	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.07	0.03	0.72	0.02	0.35	1.48	0.0	0.64	0.32	0.74	0.0	0.04	0.0	0.0	1.2	0.9	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.1	0.03	0.65	0.02	0.32	1.44	0.0	0.64	0.29	0.61	0.0	0.11	0.0	0.0	1.23	0.91	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.16	0.01	0.68	0.02	0.29	1.32	0.0	0.61	0.3	0.53	0.0	0.16	0.0	0.0	1.35	0.94	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.14	0.0	0.69	0.0	0.29	1.2	0.0	0.56	0.32	0.53	0.0	0.18	0.0	0.0	1.47	0.96	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.11	0.0	0.73	0.0	0.31	1.04	0.0	0.57	0.4	0.54	0.0	0.12	0.0	0.0	1.75	0.98	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.08	0.06	0.66	0.0	0.37	0.97	0.0	0.61	0.53	0.66	0.0	0.08	0.0	0.0	1.89	1.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.06	0.06	0.61	0.0	0.45	1.04	0.0	0.69	0.69	0.66	0.0	0.02	0.0	0.0	2.14	1.11	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.06	0.08	0.52	0.0	0.52	1.15	0.0	0.73	0.82	0.66	0.0	0.0	0.0	0.0	2.19	1.13	0.06	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.01	0.02	0.56	0.0	0.58	1.3	0.0	0.83	0.85	0.64	0.0	0.0	0.0	0.0	2.16	0.99	0.1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.04	0.02	0.56	0.0	0.56	1.46	0.0	0.89	0.81	0.69	0.0	0.0	0.0	0.0	1.96	0.86	0.13	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.08	0.0	0.65	0.0	0.56	1.72	0.02	0.87	0.72	0.77	0.0	0.0	0.0	0.0	1.68	0.63	0.09	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.12	0.0	0.59	0.0	0.51	1.8	0.08	0.81	0.64	0.75	0.0	0.0	0.0	0.0	1.39	0.44	0.06	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.13	0.03	0.59	0.0	0.48	1.86	0.09	0.7	0.59	0.68	0.0	0.0	0.0	0.0	1.15	0.28	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.11	0.03	0.54	0.0	0.49	1.86	0.11	0.7	0.55	0.63	0.0	0.0	0.0	0.0	0.96	0.27	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.07	0.03	0.58	0.0	0.5	1.76	0.07	0.66	0.51	0.69	0.0	0.0	0.0	0.0	0.86	0.3	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.0	0.64	0.0	0.51	1.51	0.08	0.72	0.43	0.75	0.0	0.02	0.0	0.0	0.81	0.42	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.04	0.0	0.69	0.0	0.45	1.41	0.03	0.74	0.37	0.69	0.05	0.03	0.0	0.0	0.76	0.45	0.07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
