AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.06	0.0	0.85	0.0	0.56	1.4	0.0	1.17	0.57	0.89	0.0	0.0	0.14	0.3	0.14	0.0	0.14	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.05	0.02	0.94	0.0	0.54	1.44	0.0	1.31	0.57	0.73	0.0	0.0	0.07	0.31	0.07	0.02	0.12	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.09	0.09	1.0	0.0	0.57	1.47	0.0	1.4	0.61	0.61	0.0	0.05	0.02	0.36	0.05	0.02	0.18	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.18	0.1	1.01	0.0	0.59	1.44	0.0	1.43	0.63	0.63	0.0	0.07	0.03	0.38	0.1	0.0	0.18	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.22	0.09	0.94	0.0	0.61	1.27	0.0	1.45	0.67	0.68	0.0	0.08	0.04	0.45	0.09	0.0	0.11	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.26	0.13	0.87	0.0	0.59	1.11	0.0	1.4	0.67	0.83	0.0	0.11	0.04	0.51	0.06	0.0	0.05	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.25	0.13	0.82	0.0	0.58	1.06	0.0	1.31	0.69	0.92	0.0	0.19	0.0	0.61	0.0	0.0	0.05	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.27	0.12	0.85	0.0	0.58	1.37	0.0	1.27	0.71	0.98	0.0	0.18	0.0	0.66	0.0	0.0	0.08	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.28	0.02	0.85	0.0	0.62	1.62	0.0	1.39	0.76	1.0	0.0	0.1	0.02	0.66	0.0	0.0	0.03	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.27	0.0	0.89	0.02	0.68	1.81	0.0	1.54	0.84	0.9	0.0	0.0	0.02	0.66	0.0	0.0	0.07	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
