AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.37	0.13	1.19	0.0	0.0	0.47	0.0	0.09	0.0	0.8	0.05	0.0	0.0	0.0	0.0	0.0	1.27	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.33	0.04	1.23	0.0	0.0	0.42	0.02	0.09	0.0	0.86	0.06	0.05	0.03	0.05	0.0	0.0	1.1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.26	0.0	1.19	0.0	0.0	0.32	0.02	0.06	0.0	0.89	0.05	0.07	0.03	0.09	0.0	0.0	1.03	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.21	0.0	1.27	0.0	0.0	0.3	0.03	0.07	0.0	0.91	0.01	0.11	0.03	0.12	0.0	0.0	0.99	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.21	0.0	1.28	0.0	0.0	0.36	0.01	0.1	0.0	0.89	0.01	0.13	0.0	0.14	0.0	0.0	1.04	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.24	0.02	1.38	0.0	0.0	0.38	0.03	0.17	0.0	0.92	0.0	0.18	0.0	0.14	0.0	0.0	1.01	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.24	0.03	1.22	0.0	0.0	0.43	0.06	0.19	0.0	0.92	0.0	0.19	0.0	0.15	0.0	0.0	1.02	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.26	0.09	1.15	0.0	0.0	0.34	0.06	0.15	0.0	0.98	0.0	0.21	0.0	0.17	0.0	0.0	0.85	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.22	0.07	1.02	0.0	0.0	0.3	0.05	0.18	0.0	0.95	0.0	0.23	0.0	0.17	0.0	0.0	0.78	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.15	0.06	0.99	0.0	0.0	0.21	0.01	0.12	0.0	0.92	0.02	0.24	0.0	0.13	0.0	0.0	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.08	0.0	0.96	0.0	0.0	0.21	0.02	0.13	0.0	0.84	0.02	0.22	0.0	0.08	0.0	0.0	0.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.03	0.0	0.96	0.0	0.0	0.17	0.05	0.04	0.0	0.83	0.02	0.21	0.0	0.04	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.03	0.0	1.03	0.0	0.0	0.21	0.04	0.03	0.0	0.82	0.0	0.15	0.0	0.02	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
