AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	0.0	0.0	0.51	1.03	0.0	0.64	0.94	1.49	0.6	1.11	0.0	1.61	0.0	0.08	0.57	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.47	1.27	0.0	0.77	1.0	1.56	0.8	0.91	0.0	1.85	0.0	0.03	0.3	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.47	1.47	0.0	0.77	0.97	1.68	1.0	0.99	0.0	2.01	0.0	0.0	0.11	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.52	1.6	0.0	0.79	0.9	1.61	1.09	1.11	0.0	2.05	0.0	0.0	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.59	1.75	0.0	0.83	0.85	1.59	1.11	1.3	0.02	2.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.67	1.91	0.0	1.05	0.87	1.46	1.11	1.31	0.02	2.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.71	1.87	0.0	1.27	0.85	1.53	1.13	1.5	0.13	2.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.64	1.84	0.03	1.43	0.75	1.5	1.11	1.65	0.18	2.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.01	0.0	0.57	1.68	0.07	1.54	0.6	1.6	1.09	2.0	0.38	2.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.02	0.0	0.51	1.53	0.13	1.58	0.51	1.6	1.08	2.29	0.46	2.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.02	0.0	0.49	1.51	0.16	1.66	0.5	1.58	1.1	2.39	0.5	2.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.01	0.0	0.39	1.5	0.18	1.75	0.51	1.49	1.11	2.29	0.54	2.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.34	1.66	0.16	1.83	0.53	1.45	1.23	2.16	0.54	2.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.26	1.61	0.1	1.74	0.55	1.29	1.28	2.06	0.55	2.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0.01	0.07	0.0	0.01	0.33	1.49	0.05	1.67	0.57	1.11	1.25	1.96	0.32	2.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0.3	0.37	0.0	0.15	0.3	1.3	0.01	1.58	0.62	0.99	1.09	1.76	0.13	2.02	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0.77	0.88	0.0	0.28	0.31	1.18	0.0	1.62	0.7	0.96	0.95	1.54	0.0	1.98	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1.44	1.55	0.0	0.4	0.24	0.82	0.0	1.52	0.82	0.88	0.86	1.22	0.07	1.88	0.0	0.0	0.11	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1.94	2.06	0.0	0.45	0.28	0.47	0.0	1.44	0.99	0.68	0.81	1.01	0.07	1.62	0.0	0.0	0.11	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2.36	2.58	0.0	0.62	0.38	0.24	0.0	1.37	1.11	0.49	0.75	0.8	0.07	1.24	0.04	0.0	0.21	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2.56	3.04	0.0	0.81	0.45	0.19	0.0	1.43	1.24	0.43	0.71	0.65	0.0	0.82	0.43	0.0	0.18	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2.68	3.53	0.0	0.91	0.48	0.15	0.0	1.42	1.24	0.38	0.56	0.41	0.0	0.47	0.92	0.05	0.24	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.7	3.77	0.0	0.87	0.43	0.05	0.0	1.41	1.22	0.37	0.46	0.19	0.0	0.25	1.42	0.14	0.21	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2.77	4.05	0.0	1.09	0.39	0.05	0.0	1.26	1.19	0.28	0.28	0.04	0.0	0.12	1.67	0.37	0.25	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2.85	4.13	0.0	1.14	0.34	0.02	0.0	1.25	1.17	0.28	0.26	0.02	0.0	0.06	1.79	0.62	0.47	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2.92	3.99	0.0	1.03	0.37	0.0	0.0	1.23	1.17	0.35	0.28	0.07	0.0	0.0	1.81	0.65	0.7	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2.83	3.43	0.0	0.76	0.41	0.08	0.0	1.3	1.2	0.64	0.35	0.13	0.0	0.0	1.64	0.53	0.86	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
2.72	3.15	0.0	0.57	0.52	0.24	0.0	1.34	1.34	0.99	0.29	0.19	0.0	0.0	1.42	0.27	0.84	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
2.64	3.01	0.0	0.55	0.55	0.44	0.0	1.39	1.37	1.27	0.16	0.14	0.0	0.0	1.16	0.46	0.76	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
2.72	3.13	0.0	0.37	0.53	0.62	0.0	1.38	1.32	1.14	0.06	0.07	0.0	0.0	0.92	0.89	0.72	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
2.71	2.84	0.0	0.22	0.41	0.65	0.0	1.33	1.13	0.89	0.01	0.11	0.0	0.0	0.86	1.57	0.69	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
2.66	2.61	0.0	0.1	0.31	0.6	0.0	1.22	1.01	0.56	0.02	0.29	0.0	0.0	0.84	1.99	0.79	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
2.5	2.26	0.0	0.09	0.29	0.58	0.0	1.14	0.95	0.47	0.05	0.47	0.0	0.0	0.9	2.18	0.77	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
2.42	2.17	0.0	0.15	0.39	0.74	0.0	1.12	0.95	0.38	0.04	0.51	0.0	0.0	0.92	2.23	0.91	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
2.27	2.01	0.0	0.15	0.45	0.79	0.0	1.12	1.03	0.37	0.03	0.48	0.0	0.0	0.95	2.14	0.78	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
2.21	1.77	0.0	0.07	0.52	0.9	0.0	1.2	1.13	0.38	0.0	0.44	0.07	0.0	0.78	2.04	0.61	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
2.07	1.44	0.0	0.0	0.58	1.13	0.0	1.25	1.23	0.54	0.03	0.47	0.18	0.0	0.43	1.7	0.25	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
1.96	1.03	0.0	0.0	0.73	1.51	0.0	1.39	1.37	0.75	0.03	0.5	0.22	0.0	0.19	1.42	0.09	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
1.73	0.7	0.0	0.0	0.89	1.67	0.0	1.54	1.51	0.91	0.03	0.54	0.32	0.0	0.18	1.08	0.02	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
1.41	0.33	0.0	0.0	1.07	1.78	0.0	1.69	1.66	1.04	0.0	0.58	0.34	0.0	0.21	0.89	0.03	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2	0.13	0.0	0.0	1.23	1.65	0.0	1.83	1.78	1.06	0.0	0.56	0.4	0.0	0.19	0.61	0.01	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.03	0.0	0.0	0.0	1.35	1.78	0.0	1.91	1.88	1.09	0.0	0.5	0.39	0.0	0.09	0.36	0.07	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.03	0.0	0.0	0.0	1.42	1.73	0.0	1.97	1.94	1.04	0.0	0.4	0.43	0.0	0.05	0.19	0.15	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0.91	0.0	0.0	0.0	1.44	1.88	0.0	1.98	1.96	1.02	0.0	0.35	0.44	0.0	0.08	0.19	0.2	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.85	0.0	0.0	0.0	1.43	1.92	0.0	1.91	1.9	1.05	0.0	0.3	0.37	0.0	0.31	0.41	0.24	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.88	0.04	0.0	0.0	1.32	1.92	0.0	1.83	1.76	0.96	0.0	0.4	0.24	0.0	0.51	0.78	0.19	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.11	0.0	0.0	1.23	1.93	0.0	1.8	1.58	0.91	0.0	0.43	0.14	0.0	0.7	1.09	0.17	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
