AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.18	0.28	0.28	0.15	1.72	2.07	0.0	2.15	1.36	1.7	0.18	0.13	0.51	0.0	0.18	0.73	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06	0.24	0.32	0.21	1.65	1.93	0.0	2.01	1.43	1.63	0.21	0.17	0.17	0.0	0.35	0.65	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.19	0.41	0.17	1.58	1.89	0.0	1.88	1.43	1.59	0.24	0.25	0.0	0.0	0.47	0.66	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.19	0.4	0.09	1.57	1.97	0.0	1.85	1.41	1.62	0.18	0.29	0.0	0.0	0.47	0.67	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.13	0.38	0.03	1.6	2.05	0.0	1.82	1.39	1.55	0.15	0.29	0.0	0.0	0.43	0.63	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01	0.19	0.33	0.02	1.66	2.02	0.0	1.83	1.44	1.55	0.15	0.21	0.04	0.0	0.45	0.56	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.14	0.39	0.0	1.72	1.87	0.0	1.85	1.48	1.54	0.23	0.24	0.07	0.0	0.44	0.51	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.11	0.42	0.0	1.71	1.91	0.0	1.9	1.52	1.57	0.27	0.27	0.09	0.0	0.43	0.52	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.41	0.0	1.71	1.85	0.0	1.98	1.53	1.6	0.18	0.31	0.08	0.0	0.37	0.57	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.39	0.01	1.67	1.86	0.0	1.99	1.54	1.6	0.16	0.19	0.12	0.0	0.41	0.56	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.43	0.01	1.72	1.83	0.0	2.0	1.54	1.57	0.14	0.17	0.09	0.0	0.5	0.74	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.02	0.51	0.01	1.7	2.0	0.0	1.95	1.53	1.48	0.24	0.1	0.07	0.0	0.59	0.72	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.07	0.54	0.0	1.71	2.06	0.0	1.94	1.51	1.38	0.26	0.08	0.0	0.0	0.67	0.82	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.13	0.44	0.0	1.66	2.14	0.0	1.93	1.46	1.24	0.32	0.0	0.0	0.0	0.68	0.75	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.23	0.37	0.0	1.62	2.03	0.0	1.94	1.4	1.15	0.3	0.01	0.0	0.0	0.68	0.8	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.05	0.18	0.3	0.0	1.54	1.87	0.0	1.91	1.37	1.17	0.24	0.03	0.0	0.0	0.62	0.78	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.09	0.19	0.32	0.0	1.5	1.85	0.0	1.79	1.32	1.35	0.19	0.08	0.0	0.0	0.45	0.71	0.1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.15	0.15	0.35	0.02	1.5	1.96	0.0	1.67	1.26	1.5	0.13	0.17	0.0	0.0	0.23	0.57	0.24	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.25	0.24	0.36	0.02	1.46	2.1	0.0	1.46	1.17	1.59	0.16	0.24	0.0	0.0	0.04	0.31	0.34	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
