AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	0.57	0.0	0.0	0.51	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0	0.02	0.02	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.57	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.02	0.3	0.0	0.0	0.07	0.06	0.09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.0	0.57	0.0	0.0	0.65	0.0	0.0	0.0	0.01	0.02	0.36	0.0	0.0	0.11	0.1	0.09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06	0.01	0.57	0.0	0.0	0.57	0.0	0.0	0.0	0.01	0.02	0.41	0.03	0.0	0.07	0.06	0.04	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.07	0.01	0.55	0.0	0.0	0.43	0.0	0.0	0.0	0.01	0.0	0.45	0.03	0.0	0.07	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.01	0.55	0.0	0.0	0.41	0.0	0.0	0.0	0.0	0.0	0.44	0.03	0.01	0.04	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01	0.0	0.54	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.04	0.05	0.03	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.48	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.04	0.06	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.0	0.54	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.02	0.47	0.0	0.03	0.08	0.13	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.04	0.0	0.54	0.0	0.0	0.46	0.0	0.0	0.0	0.0	0.05	0.45	0.0	0.01	0.14	0.1	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.04	0.0	0.67	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.1	0.45	0.0	0.05	0.14	0.15	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.59	0.0	0.0	0.38	0.0	0.0	0.0	0.0	0.11	0.46	0.0	0.05	0.13	0.24	0.09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.66	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.08	0.47	0.0	0.05	0.07	0.33	0.11	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.62	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.07	0.48	0.0	0.02	0.07	0.32	0.18	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.68	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.16	0.49	0.0	0.02	0.06	0.32	0.1	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.61	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.2	0.5	0.0	0.01	0.04	0.27	0.08	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.65	0.05	0.0	0.22	0.0	0.0	0.0	0.0	0.21	0.5	0.0	0.0	0.04	0.28	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.71	0.08	0.0	0.18	0.0	0.0	0.0	0.0	0.24	0.53	0.0	0.0	0.04	0.27	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.76	0.09	0.0	0.08	0.0	0.0	0.0	0.0	0.24	0.57	0.0	0.0	0.17	0.42	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.76	0.03	0.0	0.02	0.0	0.0	0.0	0.0	0.31	0.51	0.0	0.0	0.32	0.5	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.65	0.01	0.0	0.02	0.0	0.0	0.0	0.0	0.27	0.43	0.0	0.0	0.52	0.65	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.57	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.29	0.39	0.0	0.0	0.67	0.85	0.08	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.53	0.02	0.0	0.16	0.0	0.0	0.0	0.0	0.22	0.37	0.0	0.0	0.86	0.98	0.09	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.62	0.02	0.0	0.17	0.0	0.0	0.0	0.0	0.14	0.31	0.0	0.0	1.13	1.06	0.09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.71	0.04	0.0	0.41	0.0	0.0	0.0	0.0	0.07	0.2	0.03	0.0	1.29	0.88	0.06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.7	0.03	0.0	0.47	0.03	0.0	0.0	0.0	0.03	0.17	0.03	0.0	1.27	0.65	0.06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.7	0.03	0.0	0.67	0.08	0.0	0.0	0.0	0.0	0.2	0.03	0.0	1.25	0.53	0.06	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.67	0.02	0.0	0.5	0.14	0.0	0.0	0.0	0.0	0.32	0.0	0.0	1.35	0.62	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
0.05	0.0	0.72	0.02	0.0	0.45	0.14	0.0	0.0	0.0	0.01	0.54	0.0	0.0	1.6	1.19	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
0.08	0.0	0.73	0.14	0.0	0.23	0.13	0.0	0.0	0.0	0.09	0.77	0.06	0.0	1.83	1.77	0.02	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
0.12	0.0	0.76	0.23	0.0	0.12	0.08	0.0	0.0	0.0	0.19	0.77	0.07	0.0	2.04	2.23	0.03	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
0.15	0.0	0.74	0.23	0.0	0.07	0.05	0.0	0.0	0.0	0.26	0.61	0.12	0.0	2.13	2.19	0.03	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
0.13	0.0	0.67	0.11	0.0	0.21	0.04	0.0	0.0	0.0	0.3	0.34	0.06	0.0	2.14	1.88	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
0.15	0.0	0.61	0.0	0.0	0.38	0.04	0.0	0.0	0.0	0.29	0.22	0.07	0.0	1.88	1.32	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.07	0.0	0.59	0.0	0.0	0.52	0.12	0.0	0.0	0.0	0.24	0.13	0.02	0.0	1.59	0.84	0.02	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
