AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.91	0.06	2.93	0.02	1.88	4.48	0.0	1.55	0.0	1.07	0.0	0.0	0.0	0.0	0.8	0.25	0.3	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.95	0.07	2.88	0.01	1.76	3.84	0.0	1.43	0.0	1.16	0.07	0.31	0.0	0.0	0.28	0.1	0.23	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.95	0.05	2.92	0.0	1.71	3.49	0.0	1.48	0.0	1.25	0.13	0.51	0.0	0.0	0.02	0.01	0.13	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.96	0.0	2.9	0.0	1.66	3.52	0.0	1.57	0.0	1.38	0.22	0.63	0.0	0.0	0.02	0.0	0.09	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.86	0.0	2.82	0.0	1.67	3.43	0.0	1.71	0.0	1.47	0.37	0.69	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.82	0.0	2.78	0.0	1.68	3.55	0.0	1.73	0.0	1.54	0.53	0.81	0.0	0.07	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.82	0.0	2.88	0.0	1.77	3.6	0.0	1.73	0.0	1.56	0.62	1.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.86	0.0	2.98	0.0	1.86	3.78	0.0	1.69	0.0	1.57	0.74	1.17	0.0	0.39	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.0	3.0	0.0	1.92	3.78	0.0	1.67	0.0	1.59	0.81	1.33	0.0	0.51	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.52	0.0	3.0	0.0	1.95	3.75	0.0	1.66	0.0	1.59	0.87	1.47	0.0	0.61	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
