AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	0.29	0.08	0.4	1.36	0.0	0.93	0.33	0.74	0.0	0.21	0.48	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.38	0.13	0.36	1.47	0.0	0.9	0.28	0.71	0.01	0.33	0.19	0.13	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.41	0.19	0.35	1.54	0.0	0.87	0.26	0.69	0.01	0.36	0.07	0.18	0.0	0.35	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.38	0.18	0.36	1.52	0.0	0.87	0.25	0.7	0.0	0.35	0.07	0.18	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.4	0.19	0.38	1.45	0.0	0.88	0.26	0.75	0.0	0.36	0.06	0.19	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.44	0.18	0.4	1.38	0.0	0.93	0.23	0.7	0.0	0.34	0.08	0.22	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.43	0.16	0.39	1.27	0.01	1.0	0.21	0.74	0.0	0.35	0.12	0.24	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.43	0.08	0.4	1.31	0.01	1.05	0.19	0.71	0.0	0.32	0.1	0.22	0.02	0.22	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.4	0.04	0.43	1.38	0.01	1.12	0.24	0.83	0.0	0.34	0.04	0.22	0.08	0.27	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.42	0.04	0.48	1.49	0.0	1.18	0.29	0.83	0.03	0.25	0.0	0.22	0.13	0.23	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.43	0.12	0.47	1.49	0.0	1.23	0.32	0.85	0.03	0.24	0.0	0.26	0.15	0.18	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.45	0.08	0.47	1.44	0.02	1.24	0.32	0.86	0.03	0.23	0.0	0.28	0.12	0.14	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.42	0.14	0.45	1.39	0.02	1.23	0.34	0.86	0.0	0.3	0.0	0.31	0.1	0.17	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.47	0.13	0.52	1.45	0.02	1.26	0.37	0.83	0.0	0.33	0.0	0.33	0.16	0.21	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.48	0.13	0.55	1.51	0.03	1.21	0.41	0.82	0.06	0.41	0.0	0.35	0.2	0.18	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.48	0.07	0.59	1.46	0.04	1.21	0.42	0.78	0.06	0.49	0.11	0.37	0.16	0.1	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.37	0.0	0.59	1.51	0.04	1.17	0.41	0.76	0.06	0.53	0.2	0.38	0.09	0.03	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.3	0.0	0.6	1.45	0.04	1.22	0.41	0.75	0.04	0.51	0.23	0.41	0.02	0.03	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.34	0.0	0.61	1.52	0.04	1.26	0.42	0.82	0.05	0.54	0.14	0.44	0.02	0.03	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.38	0.0	0.61	1.46	0.05	1.27	0.41	0.9	0.05	0.54	0.06	0.45	0.0	0.03	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.41	0.0	0.6	1.38	0.03	1.27	0.37	0.97	0.01	0.61	0.02	0.39	0.0	0.04	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.45	0.0	0.6	1.37	0.06	1.34	0.34	1.05	0.01	0.67	0.0	0.34	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.55	0.0	0.59	1.37	0.06	1.46	0.32	1.14	0.06	0.74	0.0	0.25	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.64	0.0	0.59	1.42	0.1	1.55	0.3	1.12	0.12	0.85	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.68	0.0	0.55	1.39	0.08	1.5	0.29	1.01	0.19	0.84	0.0	0.1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.74	0.0	0.57	1.4	0.11	1.43	0.31	0.92	0.15	0.82	0.0	0.05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.7	0.0	0.6	1.49	0.11	1.34	0.31	0.92	0.1	0.7	0.0	0.02	0.0	0.04	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
