AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.24	0.08	0.43	0.02	2.1	2.85	0.0	2.13	1.88	1.78	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1	0.03	0.37	0.01	2.08	2.59	0.0	2.07	1.85	1.58	0.0	0.0	0.0	0.1	0.1	0.02	0.29	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.0	0.29	0.0	2.04	2.4	0.0	2.01	1.84	1.46	0.02	0.08	0.0	0.14	0.17	0.05	0.25	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.05	0.32	0.0	2.03	2.38	0.0	1.96	1.8	1.52	0.11	0.13	0.0	0.08	0.16	0.05	0.14	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.04	0.07	0.36	0.0	2.01	2.24	0.0	1.89	1.78	1.56	0.19	0.24	0.0	0.07	0.22	0.03	0.07	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06	0.09	0.44	0.0	2.0	2.23	0.0	1.78	1.72	1.61	0.25	0.27	0.0	0.05	0.19	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.09	0.05	0.44	0.0	1.96	2.26	0.0	1.76	1.68	1.62	0.21	0.34	0.0	0.09	0.12	0.02	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.09	0.03	0.45	0.0	1.92	2.22	0.0	1.74	1.64	1.65	0.27	0.37	0.0	0.06	0.06	0.02	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.12	0.01	0.46	0.0	1.9	2.15	0.0	1.78	1.62	1.69	0.24	0.35	0.0	0.06	0.01	0.02	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.17	0.02	0.44	0.0	1.9	2.05	0.0	1.77	1.59	1.75	0.24	0.37	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
