AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	2.02	0.0	1.32	2.52	0.0	1.67	0.0	0.0	0.32	1.13	0.0	0.42	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.91	0.0	1.23	2.33	0.0	1.72	0.0	0.0	0.12	1.26	0.0	0.62	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.96	0.0	1.16	2.19	0.0	1.59	0.0	0.0	0.02	1.31	0.0	0.76	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.08	0.0	1.12	2.26	0.0	1.5	0.0	0.0	0.0	1.25	0.0	0.8	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.13	0.0	1.06	2.19	0.0	1.43	0.0	0.0	0.01	1.36	0.0	0.79	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.26	0.0	1.01	2.38	0.0	1.53	0.0	0.0	0.01	1.46	0.0	0.75	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.33	0.0	1.03	2.69	0.0	1.59	0.0	0.0	0.01	1.53	0.0	0.64	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.33	0.0	1.04	2.84	0.0	1.64	0.0	0.0	0.16	1.35	0.0	0.56	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.14	0.0	1.03	2.72	0.0	1.78	0.0	0.0	0.27	1.02	0.0	0.37	0.0	0.0	0.02	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.05	0.0	0.97	2.61	0.0	1.77	0.0	0.0	0.3	0.63	0.0	0.21	0.11	0.05	0.02	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.15	0.0	0.95	2.68	0.0	1.63	0.0	0.0	0.14	0.33	0.0	0.06	0.31	0.19	0.02	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.29	0.0	1.0	2.87	0.0	1.47	0.0	0.0	0.02	0.14	0.0	0.0	0.55	0.3	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	2.27	0.0	1.04	2.86	0.0	1.46	0.0	0.0	0.0	0.03	0.0	0.0	0.68	0.43	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	2.09	0.0	1.03	2.88	0.0	1.59	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.52	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	1.88	0.0	1.04	2.88	0.0	1.68	0.0	0.0	0.09	0.0	0.0	0.0	0.98	0.62	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	1.79	0.0	1.08	2.94	0.0	1.74	0.0	0.0	0.09	0.0	0.0	0.0	1.13	0.74	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	1.73	0.0	1.15	2.97	0.0	1.67	0.0	0.0	0.09	0.0	0.0	0.0	1.22	0.83	0.02	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	1.62	0.0	1.16	2.91	0.0	1.67	0.0	0.0	0.06	0.0	0.0	0.0	1.26	0.93	0.05	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	1.43	0.03	1.14	2.98	0.0	1.6	0.0	0.0	0.06	0.0	0.0	0.0	1.2	0.88	0.05	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	1.29	0.03	1.1	3.16	0.0	1.56	0.0	0.0	0.1	0.0	0.0	0.0	0.98	0.78	0.03	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	1.09	0.03	1.06	3.12	0.0	1.49	0.0	0.03	0.28	0.04	0.01	0.0	0.57	0.56	0.25	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.93	0.0	1.07	2.62	0.0	1.46	0.0	0.17	0.49	0.39	0.04	0.0	0.25	0.3	0.46	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.84	0.0	1.17	2.15	0.0	1.53	0.0	0.42	0.75	0.79	0.04	0.01	0.03	0.08	0.55	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.77	0.0	1.34	2.16	0.0	1.6	0.0	0.59	0.75	1.19	0.03	0.01	0.0	0.0	0.31	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.77	0.0	1.5	2.46	0.0	1.72	0.0	0.73	0.96	1.32	0.0	0.01	0.0	0.0	0.1	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.66	0.14	1.53	2.67	0.0	1.75	0.0	0.6	1.07	1.43	0.06	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1	0.0	0.58	0.14	1.42	2.69	0.0	1.79	0.0	0.55	1.26	1.44	0.06	0.0	0.0	0.0	0.01	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.21	0.0	0.49	0.21	1.36	2.64	0.0	1.78	0.0	0.56	1.2	1.36	0.06	0.0	0.0	0.0	0.01	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.49	0.07	0.52	0.08	1.18	2.71	0.0	1.81	0.02	0.54	1.06	0.97	0.0	0.0	0.26	0.18	0.06	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.74	0.11	0.6	0.09	1.02	2.62	0.0	1.72	0.07	0.48	0.7	0.59	0.0	0.0	0.81	0.6	0.05	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.02	0.28	0.61	0.02	0.78	2.57	0.0	1.72	0.1	0.26	0.33	0.25	0.0	0.0	1.25	1.06	0.05	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
