AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	0.03	0.0	2.44	2.55	0.0	2.02	2.12	1.86	0.0	0.0	0.0	0.0	0.65	0.48	0.16	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.15	0.0	2.45	2.79	0.0	2.09	2.1	1.84	0.0	0.1	0.0	0.0	0.54	0.39	0.26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.18	0.0	2.5	2.94	0.0	2.12	2.09	1.77	0.0	0.15	0.0	0.0	0.42	0.41	0.27	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.23	0.0	2.55	2.96	0.0	2.15	2.11	1.81	0.0	0.18	0.0	0.0	0.36	0.46	0.14	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.27	0.0	2.58	2.87	0.0	2.12	2.08	1.86	0.0	0.27	0.0	0.07	0.3	0.45	0.06	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.32	0.0	2.58	2.81	0.0	2.15	2.09	1.96	0.0	0.33	0.0	0.12	0.25	0.39	0.02	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.31	0.0	2.59	2.71	0.0	2.12	2.1	2.03	0.02	0.39	0.0	0.18	0.13	0.4	0.02	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.33	0.0	2.57	2.78	0.0	2.09	2.13	2.03	0.02	0.4	0.0	0.2	0.05	0.47	0.02	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.33	0.0	2.56	2.84	0.0	2.03	2.13	2.06	0.02	0.44	0.0	0.22	0.0	0.45	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.32	0.0	2.52	2.83	0.0	2.04	2.1	1.89	0.0	0.44	0.04	0.25	0.1	0.39	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.29	0.0	2.53	2.8	0.0	2.1	2.08	1.88	0.0	0.35	0.09	0.17	0.18	0.28	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.25	0.0	2.55	2.69	0.0	2.1	2.07	1.91	0.0	0.27	0.09	0.1	0.23	0.31	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.22	0.0	2.59	2.79	0.0	2.08	2.08	2.09	0.0	0.25	0.13	0.02	0.13	0.37	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.17	0.0	2.56	2.76	0.0	1.93	2.07	2.23	0.0	0.29	0.08	0.03	0.07	0.56	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.19	0.0	2.56	2.8	0.0	1.9	2.06	2.29	0.0	0.34	0.14	0.06	0.02	0.65	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.2	0.0	2.54	2.76	0.0	1.9	2.09	2.35	0.0	0.33	0.07	0.08	0.02	0.78	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.23	0.0	2.55	2.76	0.01	1.92	2.13	2.32	0.0	0.28	0.08	0.09	0.0	0.76	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.24	0.0	2.52	2.69	0.01	1.9	2.13	2.28	0.0	0.22	0.07	0.06	0.1	0.82	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.27	0.0	2.49	2.68	0.01	1.81	2.13	2.11	0.0	0.12	0.07	0.03	0.4	0.68	0.06	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.27	0.0	2.4	2.61	0.0	1.74	2.11	1.97	0.14	0.05	0.05	0.01	0.71	0.45	0.18	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.2	0.0	2.24	2.59	0.0	1.58	2.0	1.81	0.24	0.0	0.0	0.03	0.61	0.17	0.23	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.18	0.0	0.1	0.0	1.99	2.43	0.0	1.46	1.79	1.84	0.3	0.27	0.0	0.13	0.31	0.0	0.31	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.61	0.3	0.01	0.0	1.71	2.24	0.0	1.39	1.5	1.72	0.36	0.66	0.0	0.23	0.0	0.0	0.27	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.35	0.71	0.0	0.0	1.43	1.87	0.0	1.39	1.29	1.57	0.44	1.04	0.0	0.2	0.0	0.0	0.36	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2.15	1.39	0.0	0.02	1.24	1.69	0.0	1.44	1.12	1.38	0.61	1.06	0.0	0.1	0.0	0.0	0.43	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2.92	1.92	0.0	0.17	1.2	1.6	0.0	1.45	1.08	1.32	0.57	0.88	0.0	0.0	0.0	0.0	0.58	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3.44	2.39	0.0	0.22	1.2	1.67	0.0	1.46	1.1	1.21	0.59	0.6	0.0	0.0	0.0	0.0	0.6	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3.79	2.52	0.0	0.31	1.22	1.76	0.0	1.44	1.22	1.2	0.59	0.49	0.0	0.0	0.1	0.0	0.67	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.89	2.41	0.0	0.29	1.2	1.76	0.0	1.47	1.38	1.18	0.57	0.32	0.0	0.0	0.23	0.0	0.59	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.07	2.3	0.0	0.52	1.21	1.99	0.0	1.45	1.42	1.14	0.4	0.22	0.0	0.0	0.24	0.22	0.66	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.23	2.33	0.0	0.59	1.1	2.09	0.0	1.39	1.38	0.94	0.17	0.07	0.0	0.0	0.14	0.5	0.55	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
4.4	2.41	0.0	0.69	1.07	2.12	0.0	1.36	1.26	0.8	0.03	0.03	0.0	0.0	0.01	0.78	0.72	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
4.31	2.48	0.03	0.59	1.04	2.12	0.0	1.3	1.23	0.73	0.0	0.03	0.0	0.0	0.16	0.8	0.87	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
4.16	2.39	0.03	0.56	1.15	2.13	0.0	1.23	1.26	0.74	0.0	0.0	0.0	0.0	0.47	0.73	0.96	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
3.94	2.25	0.03	0.51	1.24	2.37	0.0	1.1	1.4	0.73	0.0	0.0	0.0	0.0	0.83	0.66	1.11	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
3.71	1.94	0.0	0.46	1.37	2.31	0.0	1.19	1.54	0.91	0.0	0.0	0.0	0.0	0.87	0.58	1.02	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
3.35	1.7	0.0	0.49	1.44	2.15	0.0	1.38	1.67	1.04	0.11	0.0	0.0	0.0	0.67	0.36	1.12	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
3.0	1.54	0.0	0.5	1.47	1.99	0.0	1.58	1.73	1.1	0.28	0.0	0.04	0.0	0.33	0.16	0.87	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.74	1.51	0.0	0.47	1.47	1.96	0.0	1.56	1.73	1.0	0.54	0.0	0.04	0.0	0.22	0.0	0.72	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
