AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	0.23	0.0	2.46	3.29	0.51	2.36	1.82	1.56	0.0	0.14	0.0	0.03	1.0	0.52	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.38	0.0	2.54	3.31	0.44	2.23	1.77	1.56	0.0	0.33	0.0	0.25	0.92	0.44	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.46	0.0	2.6	3.44	0.44	2.15	1.77	1.51	0.0	0.51	0.0	0.37	0.8	0.41	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.51	0.0	2.64	3.55	0.41	2.07	1.74	1.55	0.0	0.53	0.0	0.44	0.71	0.39	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.58	0.0	2.65	3.51	0.37	2.09	1.72	1.59	0.0	0.56	0.0	0.47	0.54	0.49	0.07	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.61	0.0	2.6	3.28	0.34	2.06	1.58	1.61	0.0	0.52	0.0	0.42	0.49	0.59	0.04	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.55	0.0	2.45	3.07	0.31	2.01	1.45	1.64	0.0	0.57	0.0	0.26	0.44	0.73	0.09	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.57	0.0	2.32	2.85	0.29	2.0	1.3	1.67	0.0	0.58	0.0	0.11	0.48	0.79	0.07	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.6	0.0	2.2	2.7	0.23	1.98	1.22	1.73	0.0	0.54	0.0	0.03	0.41	0.85	0.07	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.61	0.0	2.15	2.71	0.24	1.88	1.17	1.77	0.0	0.54	0.0	0.0	0.45	0.89	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.56	0.0	2.12	2.69	0.22	1.8	1.16	1.85	0.0	0.51	0.0	0.0	0.48	0.94	0.02	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.6	0.0	2.09	2.77	0.21	1.7	1.14	2.02	0.0	0.48	0.0	0.0	0.56	0.83	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.63	0.0	2.05	2.65	0.13	1.77	1.17	2.03	0.0	0.45	0.0	0.0	0.41	0.59	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.66	0.0	1.99	2.67	0.06	1.68	1.15	2.03	0.0	0.5	0.0	0.05	0.22	0.31	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.65	0.0	1.92	2.66	0.02	1.58	1.12	2.0	0.0	0.63	0.0	0.13	0.05	0.1	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.62	0.0	1.84	2.7	0.02	1.45	1.01	2.06	0.0	0.78	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.55	0.0	1.73	2.65	0.02	1.49	0.87	2.04	0.02	1.05	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.46	0.0	1.64	2.52	0.01	1.57	0.72	1.95	0.24	1.31	0.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.53	0.0	1.62	2.48	0.01	1.66	0.61	1.87	0.45	1.53	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.48	0.0	1.63	2.45	0.01	1.79	0.64	1.79	0.61	1.53	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.4	0.0	1.71	2.49	0.0	1.88	0.76	1.74	0.56	1.35	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.18	0.0	1.72	2.4	0.0	1.99	0.96	1.57	0.58	0.98	0.0	0.12	0.04	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.09	0.0	1.76	2.44	0.0	1.92	1.18	1.52	0.54	0.64	0.08	0.02	0.13	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.2	0.0	0.01	0.0	1.76	2.5	0.0	1.88	1.34	1.47	0.47	0.39	0.11	0.0	0.3	0.04	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.58	0.0	0.0	0.05	1.72	2.59	0.0	1.8	1.47	1.51	0.4	0.26	0.14	0.0	0.43	0.04	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.12	0.09	0.0	0.05	1.63	2.56	0.0	1.74	1.51	1.37	0.47	0.13	0.09	0.0	0.6	0.04	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.47	0.09	0.0	0.05	1.54	2.56	0.0	1.72	1.56	1.34	0.61	0.04	0.17	0.0	0.7	0.08	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.74	0.1	0.0	0.0	1.51	2.55	0.0	1.71	1.53	1.26	0.61	0.0	0.13	0.0	0.88	0.23	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1.83	0.02	0.0	0.02	1.57	2.54	0.0	1.76	1.53	1.26	0.62	0.0	0.12	0.0	0.97	0.43	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1.95	0.02	0.0	0.02	1.58	2.53	0.0	1.74	1.5	1.11	0.56	0.0	0.04	0.0	1.07	0.72	0.08	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
1.97	0.01	0.0	0.02	1.54	2.6	0.0	1.67	1.49	1.16	0.53	0.0	0.11	0.0	1.02	0.93	0.18	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
1.97	0.02	0.0	0.04	1.52	2.69	0.0	1.64	1.43	1.22	0.48	0.0	0.18	0.0	0.88	1.14	0.23	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
1.96	0.02	0.0	0.08	1.52	2.81	0.0	1.55	1.38	1.31	0.52	0.0	0.18	0.0	0.77	1.12	0.2	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
1.79	0.02	0.0	0.08	1.5	2.72	0.0	1.57	1.41	1.24	0.6	0.07	0.25	0.0	0.57	0.91	0.15	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1.72	0.0	0.0	0.05	1.46	2.7	0.0	1.56	1.44	1.22	0.69	0.07	0.27	0.0	0.5	0.5	0.27	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.65	0.0	0.0	0.0	1.48	2.64	0.0	1.58	1.44	1.2	0.7	0.15	0.45	0.0	0.27	0.15	0.32	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.68	0.0	0.0	0.0	1.5	2.59	0.0	1.54	1.43	1.13	0.77	0.08	0.44	0.0	0.17	0.0	0.36	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.66	0.0	0.0	0.0	1.51	2.56	0.0	1.48	1.41	1.05	0.78	0.19	0.55	0.0	0.02	0.0	0.33	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.61	0.0	0.0	0.05	1.53	2.55	0.0	1.46	1.41	0.94	0.79	0.12	0.42	0.0	0.0	0.0	0.34	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.63	0.0	0.0	0.08	1.53	2.66	0.0	1.51	1.33	1.0	0.75	0.17	0.3	0.0	0.14	0.0	0.28	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.69	0.0	0.0	0.08	1.47	2.68	0.0	1.57	1.27	1.09	0.75	0.09	0.08	0.0	0.38	0.2	0.34	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.83	0.03	0.0	0.05	1.39	2.64	0.0	1.56	1.2	1.21	0.77	0.09	0.0	0.0	0.63	0.41	0.29	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.95	0.06	0.0	0.07	1.35	2.57	0.0	1.46	1.15	1.21	0.75	0.04	0.0	0.0	0.74	0.56	0.41	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.03	0.06	0.0	0.16	1.36	2.46	0.0	1.29	1.13	1.13	0.71	0.09	0.0	0.0	0.53	0.35	0.24	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.03	0.03	0.0	0.22	1.35	2.32	0.0	1.16	1.09	1.08	0.71	0.16	0.0	0.0	0.28	0.14	0.19	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.03	0.05	0.0	0.23	1.35	2.36	0.0	1.04	1.04	1.03	0.72	0.28	0.0	0.0	0.02	0.0	0.1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.96	0.05	0.0	0.14	1.36	2.42	0.0	1.05	1.0	0.97	0.67	0.32	0.0	0.0	0.0	0.0	0.17	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.01	0.05	0.0	0.17	1.35	2.43	0.0	1.13	0.99	0.88	0.65	0.31	0.0	0.0	0.0	0.0	0.22	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.02	0.05	0.0	0.1	1.32	2.39	0.0	1.26	0.96	0.79	0.48	0.29	0.0	0.0	0.08	0.0	0.26	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.12	0.05	0.0	0.15	1.23	2.29	0.0	1.34	0.87	0.78	0.42	0.16	0.0	0.0	0.22	0.54	0.27	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.21	0.11	0.04	0.06	1.21	2.33	0.0	1.37	0.8	0.69	0.18	0.09	0.0	0.0	0.31	1.08	0.38	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
2.29	0.06	0.07	0.06	1.15	2.45	0.0	1.35	0.76	0.73	0.1	0.0	0.0	0.0	0.24	1.62	0.58	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
2.36	0.06	0.08	0.05	1.15	2.57	0.0	1.38	0.73	0.74	0.0	0.0	0.0	0.0	0.12	1.61	0.77	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
2.27	0.0	0.12	0.04	1.19	2.61	0.0	1.5	0.78	0.86	0.14	0.0	0.0	0.0	0.27	1.5	0.93	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
2.12	0.0	0.11	0.04	1.28	2.56	0.0	1.58	0.89	0.85	0.29	0.0	0.0	0.0	0.48	1.13	0.91	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
1.84	0.0	0.09	0.0	1.34	2.5	0.0	1.61	0.99	0.88	0.48	0.0	0.0	0.0	0.6	0.6	0.83	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1.61	0.0	0.01	0.0	1.36	2.5	0.0	1.61	1.07	0.89	0.65	0.0	0.0	0.0	0.59	0.18	0.76	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1.52	0.0	0.0	0.0	1.41	2.37	0.0	1.67	1.12	0.79	0.82	0.0	0.0	0.0	0.71	0.18	0.73	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.53	0.0	0.0	0.0	1.43	2.37	0.0	1.7	1.18	0.73	0.92	0.0	0.0	0.0	0.87	0.41	0.73	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
