AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	0.39	0.0	0.38	1.32	0.0	0.91	0.35	0.75	0.0	0.37	0.25	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.44	0.05	0.31	1.41	0.0	0.88	0.29	0.82	0.0	0.48	0.16	0.12	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.45	0.06	0.33	1.44	0.0	0.92	0.29	0.85	0.0	0.47	0.11	0.18	0.0	0.34	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.44	0.06	0.35	1.43	0.0	0.96	0.26	0.86	0.0	0.4	0.11	0.18	0.0	0.28	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.44	0.09	0.41	1.46	0.0	1.04	0.25	0.81	0.02	0.37	0.04	0.19	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.42	0.14	0.37	1.41	0.0	1.0	0.21	0.78	0.03	0.39	0.02	0.22	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.48	0.12	0.39	1.41	0.0	1.05	0.23	0.74	0.04	0.33	0.02	0.23	0.0	0.2	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.48	0.09	0.4	1.43	0.0	1.1	0.25	0.81	0.03	0.34	0.02	0.24	0.0	0.21	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.56	0.03	0.46	1.57	0.0	1.23	0.26	0.81	0.01	0.34	0.0	0.23	0.0	0.18	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.52	0.02	0.47	1.57	0.0	1.26	0.29	0.82	0.05	0.35	0.0	0.23	0.04	0.1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.55	0.07	0.49	1.55	0.0	1.25	0.31	0.79	0.04	0.35	0.0	0.26	0.06	0.02	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.49	0.05	0.49	1.52	0.0	1.28	0.34	0.81	0.04	0.32	0.0	0.28	0.12	0.06	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.46	0.09	0.52	1.47	0.0	1.3	0.36	0.76	0.0	0.3	0.0	0.32	0.17	0.07	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.41	0.11	0.55	1.49	0.03	1.32	0.36	0.63	0.0	0.27	0.03	0.33	0.28	0.13	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.42	0.11	0.55	1.39	0.04	1.28	0.37	0.58	0.0	0.32	0.03	0.37	0.28	0.1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
