AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.7	0.0	2.91	0.12	1.95	4.56	0.0	1.43	0.0	1.07	0.0	0.0	0.0	0.0	0.94	0.43	0.35	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.83	0.08	2.85	0.04	1.83	4.06	0.0	1.38	0.0	1.16	0.01	0.35	0.0	0.0	0.41	0.14	0.28	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.93	0.16	2.88	0.0	1.76	3.63	0.0	1.41	0.0	1.25	0.07	0.55	0.0	0.0	0.1	0.0	0.19	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.93	0.17	2.77	0.0	1.71	3.6	0.0	1.54	0.0	1.27	0.25	0.67	0.0	0.0	0.03	0.0	0.13	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.89	0.1	2.75	0.0	1.75	3.37	0.0	1.66	0.0	1.33	0.41	0.72	0.0	0.0	0.0	0.0	0.06	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.83	0.01	2.76	0.0	1.76	3.52	0.0	1.74	0.0	1.36	0.54	0.88	0.0	0.06	0.0	0.0	0.03	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.84	0.0	2.9	0.0	1.8	3.46	0.0	1.73	0.0	1.47	0.59	1.06	0.0	0.17	0.0	0.0	0.03	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.78	0.0	3.02	0.0	1.85	3.58	0.0	1.73	0.0	1.52	0.67	1.24	0.0	0.36	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.67	0.0	2.98	0.0	1.89	3.62	0.0	1.71	0.0	1.58	0.8	1.39	0.0	0.48	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.48	0.0	2.98	0.0	1.93	3.84	0.0	1.69	0.0	1.57	0.96	1.59	0.0	0.59	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
