AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	2.12	0.0	1.46	3.33	0.44	1.77	0.0	1.02	0.1	0.39	0.02	0.33	0.0	0.0	0.1	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.09	0.0	1.14	2.48	0.21	1.55	0.0	0.88	0.03	0.41	0.01	0.23	0.0	0.0	1.19	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	2.09	0.0	0.92	1.84	0.07	1.52	0.0	0.84	0.0	0.51	0.0	0.11	0.0	0.0	1.95	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	2.06	0.0	0.85	1.42	0.04	1.6	0.0	0.9	0.0	0.56	0.0	0.01	0.0	0.0	2.33	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	2.08	0.0	0.96	1.67	0.11	1.61	0.0	0.77	0.0	0.59	0.0	0.11	0.0	0.0	1.95	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	2.21	0.0	1.07	2.29	0.29	1.69	0.0	0.65	0.0	0.64	0.0	0.28	0.0	0.0	1.31	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	2.38	0.0	1.13	3.0	0.42	1.77	0.0	0.5	0.03	0.75	0.0	0.46	0.0	0.0	0.73	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.55	0.0	1.11	3.31	0.58	1.84	0.0	0.42	0.11	0.88	0.0	0.66	0.0	0.0	0.39	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.6	0.0	1.08	3.27	0.62	1.81	0.0	0.36	0.11	0.94	0.0	0.77	0.0	0.0	0.34	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.69	0.0	1.08	3.31	0.66	1.74	0.0	0.41	0.16	0.9	0.0	0.83	0.0	0.0	0.19	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
