AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.0	0.0	0.22	0.0	0.89	1.62	0.0	1.16	0.46	1.48	0.0	0.34	0.13	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.22	0.0	0.88	1.59	0.0	1.13	0.46	1.28	0.0	0.42	0.04	0.06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.2	0.0	0.87	1.7	0.0	1.11	0.44	1.13	0.0	0.5	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.16	0.0	0.86	1.75	0.0	1.06	0.38	1.08	0.01	0.5	0.0	0.34	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.18	0.0	0.83	1.74	0.0	1.07	0.34	0.96	0.01	0.52	0.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.19	0.0	0.82	1.61	0.0	1.07	0.32	0.88	0.08	0.6	0.0	0.57	0.0	0.03	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.19	0.0	0.81	1.69	0.0	1.05	0.29	0.88	0.13	0.73	0.0	0.61	0.0	0.03	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.17	0.02	0.79	1.62	0.0	1.07	0.28	0.94	0.2	0.82	0.0	0.54	0.0	0.03	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.04	0.16	0.05	0.79	1.67	0.0	1.06	0.24	1.09	0.13	0.84	0.0	0.49	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.04	0.15	0.14	0.81	1.67	0.0	1.11	0.26	1.14	0.08	0.78	0.0	0.43	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.07	0.18	0.15	0.87	1.83	0.0	1.06	0.27	1.23	0.03	0.87	0.0	0.41	0.0	0.01	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.03	0.18	0.12	0.94	1.79	0.0	1.08	0.33	1.24	0.12	0.82	0.0	0.39	0.0	0.01	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.03	0.17	0.06	0.96	1.75	0.0	1.08	0.34	1.29	0.18	0.87	0.0	0.41	0.0	0.01	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.23	0.03	0.99	1.63	0.0	1.19	0.35	1.3	0.28	0.89	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.22	0.05	0.97	1.64	0.0	1.23	0.35	1.28	0.26	0.9	0.0	0.51	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.24	0.03	0.99	1.7	0.0	1.27	0.35	1.24	0.25	0.92	0.0	0.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.21	0.02	0.98	1.72	0.0	1.27	0.35	1.15	0.19	0.93	0.0	0.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.1	0.27	0.01	0.97	1.7	0.0	1.26	0.33	1.15	0.19	1.04	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.1	0.26	0.01	0.99	1.72	0.0	1.26	0.36	1.16	0.15	0.99	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.1	0.29	0.01	1.01	1.78	0.0	1.23	0.38	1.09	0.11	0.88	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.3	0.0	1.07	1.98	0.0	1.21	0.43	1.07	0.06	0.78	0.0	0.36	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.38	0.0	1.11	2.09	0.0	1.22	0.44	1.08	0.04	0.77	0.0	0.28	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.41	0.0	1.14	2.18	0.0	1.24	0.46	1.17	0.06	0.8	0.0	0.27	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.47	0.0	1.17	2.24	0.0	1.28	0.48	1.18	0.1	0.75	0.0	0.23	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01	0.07	0.42	0.0	1.15	2.2	0.0	1.3	0.47	1.2	0.09	0.69	0.0	0.21	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.08	0.38	0.0	1.15	2.28	0.0	1.35	0.45	1.21	0.07	0.6	0.0	0.11	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.05	0.15	0.37	0.0	1.14	2.22	0.0	1.38	0.4	1.09	0.0	0.56	0.0	0.04	0.0	0.0	0.02	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.07	0.1	0.46	0.04	1.14	2.35	0.0	1.4	0.39	0.87	0.0	0.53	0.0	0.0	0.04	0.16	0.02	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.07	0.09	0.61	0.04	1.16	2.43	0.0	1.41	0.4	0.58	0.0	0.56	0.0	0.0	0.41	0.57	0.02	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.09	0.07	0.68	0.04	1.12	2.51	0.0	1.51	0.39	0.46	0.0	0.38	0.0	0.0	1.07	1.21	0.06	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.14	0.04	0.8	0.0	1.11	2.54	0.0	1.57	0.36	0.44	0.01	0.22	0.0	0.0	1.91	1.89	0.06	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.21	0.04	0.8	0.0	1.09	2.62	0.0	1.64	0.35	0.52	0.01	0.1	0.0	0.0	2.46	2.28	0.06	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
0.32	0.0	0.87	0.02	1.1	2.7	0.0	1.68	0.36	0.6	0.01	0.15	0.0	0.0	2.78	2.47	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
0.27	0.0	0.81	0.02	1.06	2.7	0.0	1.67	0.37	0.59	0.0	0.15	0.0	0.0	2.82	2.47	0.01	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
0.24	0.0	0.82	0.02	1.04	2.45	0.0	1.67	0.33	0.6	0.0	0.1	0.0	0.0	2.68	2.42	0.01	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
0.13	0.0	0.78	0.0	1.06	2.35	0.0	1.66	0.33	0.64	0.09	0.22	0.0	0.0	2.37	2.23	0.01	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.1	0.0	0.79	0.05	1.16	2.4	0.0	1.7	0.35	0.66	0.22	0.38	0.0	0.0	1.97	1.74	0.02	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.07	0.02	0.78	0.05	1.28	2.58	0.0	1.72	0.39	0.71	0.34	0.5	0.0	0.0	1.57	1.2	0.13	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06	0.02	0.8	0.05	1.4	2.55	0.03	1.71	0.39	0.68	0.36	0.47	0.0	0.0	1.33	0.6	0.13	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.07	0.02	0.75	0.0	1.49	2.46	0.03	1.67	0.41	0.73	0.35	0.42	0.0	0.0	1.32	0.29	0.11	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.05	0.0	0.72	0.0	1.53	2.46	0.03	1.69	0.48	0.68	0.38	0.33	0.0	0.0	1.61	0.35	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.0	0.68	0.04	1.56	2.54	0.02	1.79	0.62	0.7	0.39	0.29	0.0	0.0	1.91	0.72	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.0	0.8	0.04	1.61	2.63	0.07	1.88	0.74	0.79	0.38	0.24	0.0	0.0	2.11	0.98	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.04	0.03	0.79	0.05	1.68	2.59	0.15	1.86	0.83	0.92	0.35	0.21	0.0	0.0	2.09	1.01	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
