AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU28_c	AU45_c
0.05	0.0	0.64	0.0	2.85	3.29	0.27	2.07	2.0	2.41	0.0	0.0	0.36	0.0	0.6	1.33	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.02	0.0	0.75	0.07	2.76	3.28	0.15	1.88	1.88	2.29	0.0	0.12	0.12	0.0	0.42	1.37	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.0	0.0	0.81	0.07	2.65	3.27	0.11	1.77	1.81	2.23	0.0	0.15	0.0	0.0	0.35	1.36	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.0	0.0	0.79	0.03	2.58	3.34	0.12	1.75	1.79	2.15	0.0	0.15	0.0	0.0	0.37	1.37	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.0	0.0	0.82	0.0	2.54	3.26	0.14	1.7	1.75	2.11	0.0	0.2	0.02	0.0	0.39	1.22	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.0	0.0	0.85	0.0	2.5	3.17	0.09	1.67	1.73	1.99	0.0	0.2	0.06	0.0	0.5	1.2	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.03	0.0	0.91	0.0	2.42	3.01	0.05	1.67	1.72	1.87	0.0	0.25	0.06	0.0	0.6	1.11	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.07	0.0	0.77	0.0	2.27	2.9	0.0	1.61	1.62	1.78	0.0	0.17	0.04	0.0	0.57	1.02	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.19	0.05	0.68	0.0	2.13	2.78	0.0	1.52	1.45	1.7	0.0	0.13	0.0	0.0	0.43	0.84	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.34	0.12	0.66	0.0	1.98	2.67	0.0	1.43	1.24	1.67	0.0	0.01	0.0	0.0	0.27	0.67	0.01	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
